Price,Review Scores Rating,Neighbourhood ,Property Type,Room Type
60,100.0,Manhattan,Apartment,Private room
65,97.0,Manhattan,Apartment,Shared room
126,96.0,Brooklyn,Condominium,Entire home/apt
200,80.0,Brooklyn,House,Entire home/apt
218,94.0,Manhattan,Apartment,Entire home/apt
120,100.0,Manhattan,Apartment,Entire home/apt
100,93.0,Manhattan,Apartment,Entire home/apt
85,93.0,Brooklyn,Apartment,Private room
80,100.0,Manhattan,Apartment,Private room
46,99.0,Brooklyn,Apartment,Shared room
100,80.0,Brooklyn,Apartment,Entire home/apt
85,60.0,Brooklyn,Apartment,Entire home/apt
239,86.0,Brooklyn,Apartment,Entire home/apt
265,98.0,Manhattan,Apartment,Entire home/apt
125,93.0,Manhattan,Apartment,Entire home/apt
80,90.0,Brooklyn,Bed & Breakfast,Private room
129,100.0,Manhattan,Apartment,Private room
99,91.0,Manhattan,Apartment,Private room
105,93.0,Manhattan,Apartment,Private room
150,83.0,Manhattan,Apartment,Private room
110,100.0,Brooklyn,Apartment,Entire home/apt
220,96.0,Manhattan,Apartment,Entire home/apt
145,87.0,Manhattan,Apartment,Entire home/apt
475,93.0,Manhattan,Loft,Entire home/apt
105,100.0,Queens,Apartment,Entire home/apt
85,88.0,Brooklyn,Apartment,Private room
69,97.0,Brooklyn,Apartment,Private room
60,100.0,Brooklyn,Loft,Private room
89,100.0,Manhattan,Apartment,Private room
131,90.0,Manhattan,Apartment,Private room
450,80.0,Manhattan,Apartment,Entire home/apt
380,91.0,Manhattan,Apartment,Entire home/apt
175,80.0,Manhattan,Apartment,Entire home/apt
110,89.0,Manhattan,Apartment,Private room
125,88.0,Manhattan,Apartment,Private room
149,86.0,Brooklyn,Apartment,Entire home/apt
150,100.0,Brooklyn,Apartment,Entire home/apt
200,96.0,Manhattan,Apartment,Entire home/apt
160,91.0,Manhattan,Apartment,Entire home/apt
257,88.0,Manhattan,Apartment,Entire home/apt
175,84.0,Manhattan,Apartment,Entire home/apt
360,73.0,Manhattan,Apartment,Entire home/apt
320,100.0,Manhattan,Apartment,Entire home/apt
150,100.0,Manhattan,Apartment,Entire home/apt
120,87.0,Brooklyn,Apartment,Private room
179,99.0,Brooklyn,Apartment,Entire home/apt
150,88.0,Manhattan,Apartment,Entire home/apt
460,98.0,Queens,Apartment,Entire home/apt
50,90.0,Brooklyn,Apartment,Private room
148,96.0,Manhattan,Apartment,Private room
135,98.0,Brooklyn,Apartment,Entire home/apt
110,100.0,Brooklyn,Apartment,Entire home/apt
108,97.0,Brooklyn,Apartment,Entire home/apt
190,100.0,Manhattan,Apartment,Entire home/apt
30,92.0,Bronx,Apartment,Private room
150,94.0,Brooklyn,Apartment,Private room
177,72.0,Brooklyn,Apartment,Private room
110,20.0,Brooklyn,Apartment,Private room
70,60.0,Brooklyn,Apartment,Private room
195,100.0,Manhattan,Apartment,Private room
150,93.0,Brooklyn,Apartment,Entire home/apt
150,96.0,Manhattan,Apartment,Entire home/apt
83,86.0,Manhattan,Apartment,Entire home/apt
119,100.0,Brooklyn,Apartment,Private room
50,55.0,Brooklyn,Apartment,Private room
72,91.0,Brooklyn,Apartment,Private room
68,92.0,Brooklyn,Apartment,Private room
68,89.0,Brooklyn,Apartment,Private room
159,100.0,Manhattan,Apartment,Private room
150,100.0,Manhattan,Apartment,Private room
110,92.0,Manhattan,Apartment,Private room
150,93.0,Manhattan,Bed & Breakfast,Private room
119,91.0,Brooklyn,Apartment,Entire home/apt
214,93.0,Brooklyn,Apartment,Entire home/apt
200,95.0,Manhattan,Apartment,Entire home/apt
145,96.0,Manhattan,Apartment,Entire home/apt
150,100.0,Manhattan,Apartment,Entire home/apt
175,100.0,Manhattan,Apartment,Entire home/apt
165,100.0,Manhattan,Apartment,Entire home/apt
59,90.0,Brooklyn,Apartment,Private room
55,79.0,Brooklyn,Apartment,Private room
160,100.0,Brooklyn,Apartment,Entire home/apt
160,93.0,Brooklyn,Apartment,Entire home/apt
350,97.0,Brooklyn,Apartment,Entire home/apt
170,86.0,Manhattan,Apartment,Entire home/apt
329,80.0,Manhattan,Apartment,Entire home/apt
199,90.0,Manhattan,Apartment,Entire home/apt
95,93.0,Manhattan,Apartment,Entire home/apt
125,89.0,Manhattan,Apartment,Entire home/apt
100,85.0,Queens,Apartment,Entire home/apt
90,95.0,Brooklyn,House,Private room
115,94.0,Brooklyn,House,Private room
85,88.0,Manhattan,Apartment,Private room
75,99.0,Queens,Apartment,Private room
65,97.0,Queens,Apartment,Private room
150,93.0,Brooklyn,Apartment,Entire home/apt
175,97.0,Brooklyn,Apartment,Entire home/apt
130,94.0,Brooklyn,Apartment,Entire home/apt
125,100.0,Brooklyn,Apartment,Entire home/apt
249,84.0,Manhattan,Apartment,Entire home/apt
200,100.0,Manhattan,Apartment,Entire home/apt
175,87.0,Manhattan,Apartment,Entire home/apt
125,100.0,Manhattan,Apartment,Entire home/apt
80,100.0,Brooklyn,Apartment,Private room
50,84.0,Manhattan,Apartment,Private room
50,85.0,Manhattan,Apartment,Private room
45,84.0,Manhattan,Apartment,Private room
99,87.0,Brooklyn,Apartment,Entire home/apt
120,98.0,Brooklyn,Apartment,Entire home/apt
129,86.0,Brooklyn,Apartment,Entire home/apt
115,88.0,Brooklyn,Apartment,Entire home/apt
140,87.0,Manhattan,Apartment,Private room
125,97.0,Manhattan,Apartment,Private room
60,100.0,Queens,Apartment,Private room
140,93.0,Brooklyn,Apartment,Entire home/apt
120,91.0,Manhattan,Apartment,Entire home/apt
195,94.0,Manhattan,Apartment,Entire home/apt
120,92.0,Manhattan,Apartment,Entire home/apt
99,90.0,Staten Island,House,Entire home/apt
90,100.0,Brooklyn,Apartment,Private room
110,84.0,Manhattan,Apartment,Private room
75,84.0,Manhattan,Apartment,Private room
100,93.0,Manhattan,Apartment,Private room
100,90.0,Manhattan,Apartment,Private room
150,80.0,Manhattan,Apartment,Private room
150,90.0,Manhattan,Apartment,Shared room
100,93.0,Brooklyn,Apartment,Entire home/apt
200,100.0,Manhattan,Apartment,Entire home/apt
245,100.0,Manhattan,Apartment,Entire home/apt
250,80.0,Manhattan,Apartment,Entire home/apt
130,100.0,Manhattan,Apartment,Entire home/apt
109,90.0,Manhattan,Apartment,Entire home/apt
285,93.0,Manhattan,Apartment,Entire home/apt
275,97.0,Manhattan,Apartment,Entire home/apt
100,90.0,Manhattan,Apartment,Entire home/apt
90,87.0,Queens,Apartment,Entire home/apt
85,98.0,Manhattan,Apartment,Private room
150,100.0,Brooklyn,Apartment,Entire home/apt
200,80.0,Manhattan,Apartment,Entire home/apt
150,82.0,Manhattan,Apartment,Entire home/apt
50,80.0,Brooklyn,Apartment,Private room
70,93.0,Brooklyn,Apartment,Private room
175,94.0,Manhattan,Apartment,Entire home/apt
170,100.0,Manhattan,Apartment,Entire home/apt
175,93.0,Manhattan,Apartment,Entire home/apt
190,80.0,Manhattan,Apartment,Entire home/apt
154,92.0,Manhattan,Apartment,Entire home/apt
90,96.0,Brooklyn,Apartment,Private room
70,80.0,Brooklyn,Apartment,Private room
90,82.0,Manhattan,Apartment,Private room
100,87.0,Manhattan,Apartment,Private room
129,91.0,Manhattan,Apartment,Private room
49,88.0,Manhattan,Apartment,Private room
290,87.0,Brooklyn,Apartment,Entire home/apt
100,80.0,Brooklyn,Apartment,Entire home/apt
145,93.0,Manhattan,Apartment,Entire home/apt
199,65.0,Manhattan,Apartment,Entire home/apt
175,90.0,Manhattan,Apartment,Entire home/apt
110,90.0,Manhattan,Apartment,Entire home/apt
70,96.0,Brooklyn,Apartment,Private room
58,98.0,Brooklyn,Apartment,Private room
58,97.0,Brooklyn,Apartment,Private room
112,98.0,Brooklyn,Apartment,Private room
80,89.0,Brooklyn,House,Private room
69,84.0,Manhattan,Apartment,Private room
68,100.0,Manhattan,Apartment,Private room
75,90.0,Manhattan,Apartment,Shared room
399,93.0,Manhattan,Apartment,Entire home/apt
94,97.0,Brooklyn,Apartment,Private room
70,97.0,Brooklyn,Apartment,Private room
60,80.0,Queens,Apartment,Private room
75,95.0,Queens,House,Private room
179,86.0,Brooklyn,Apartment,Entire home/apt
145,100.0,Brooklyn,Apartment,Entire home/apt
125,94.0,Brooklyn,Apartment,Entire home/apt
75,95.0,Brooklyn,Apartment,Entire home/apt
149,95.0,Brooklyn,House,Entire home/apt
225,100.0,Brooklyn,Loft,Entire home/apt
200,95.0,Manhattan,Apartment,Entire home/apt
144,89.0,Manhattan,Apartment,Entire home/apt
90,91.0,Brooklyn,Apartment,Private room
125,100.0,Brooklyn,Apartment,Private room
80,97.0,Brooklyn,Apartment,Private room
60,96.0,Brooklyn,Apartment,Private room
75,97.0,Brooklyn,House,Private room
60,100.0,Brooklyn,House,Private room
120,92.0,Manhattan,Apartment,Private room
50,96.0,Brooklyn,Apartment,Shared room
320,92.0,Brooklyn,Apartment,Entire home/apt
245,100.0,Manhattan,Apartment,Entire home/apt
139,92.0,Manhattan,Apartment,Entire home/apt
340,95.0,Manhattan,Apartment,Entire home/apt
150,95.0,Brooklyn,Apartment,Private room
64,100.0,Brooklyn,Apartment,Private room
285,95.0,Brooklyn,House,Entire home/apt
175,100.0,Manhattan,Apartment,Entire home/apt
75,100.0,Manhattan,Apartment,Entire home/apt
95,95.0,Queens,Apartment,Entire home/apt
50,97.0,Brooklyn,Apartment,Private room
85,100.0,Brooklyn,Apartment,Private room
69,91.0,Queens,Apartment,Private room
82,98.0,Queens,Apartment,Private room
200,90.0,Brooklyn,Apartment,Entire home/apt
150,99.0,Manhattan,Apartment,Entire home/apt
199,96.0,Manhattan,Apartment,Entire home/apt
200,100.0,Manhattan,Apartment,Entire home/apt
200,85.0,Manhattan,Apartment,Entire home/apt
200,93.0,Manhattan,Apartment,Entire home/apt
249,92.0,Manhattan,Apartment,Entire home/apt
350,96.0,Manhattan,Apartment,Entire home/apt
215,93.0,Manhattan,Apartment,Entire home/apt
150,98.0,Manhattan,Loft,Entire home/apt
125,96.0,Queens,Apartment,Entire home/apt
99,97.0,Queens,Apartment,Entire home/apt
80,100.0,Brooklyn,Apartment,Private room
110,100.0,Brooklyn,Apartment,Private room
75,97.0,Brooklyn,House,Private room
75,91.0,Brooklyn,Loft,Private room
150,100.0,Manhattan,Apartment,Private room
215,92.0,Manhattan,Apartment,Entire home/apt
200,100.0,Manhattan,Apartment,Entire home/apt
220,100.0,Manhattan,Apartment,Entire home/apt
280,100.0,Manhattan,Apartment,Entire home/apt
145,94.0,Queens,Apartment,Entire home/apt
160,97.0,Queens,Apartment,Entire home/apt
90,100.0,Manhattan,Apartment,Private room
130,97.0,Manhattan,Apartment,Private room
120,90.0,Queens,Apartment,Private room
80,90.0,Brooklyn,Apartment,Entire home/apt
180,85.0,Manhattan,Apartment,Entire home/apt
100,100.0,Manhattan,Apartment,Entire home/apt
185,93.0,Manhattan,Apartment,Entire home/apt
180,90.0,Manhattan,Apartment,Entire home/apt
359,91.0,Manhattan,Apartment,Entire home/apt
185,96.0,Manhattan,Apartment,Entire home/apt
200,80.0,Manhattan,Apartment,Entire home/apt
340,100.0,Brooklyn,Apartment,Entire home/apt
200,95.0,Brooklyn,Apartment,Entire home/apt
112,80.0,Brooklyn,Apartment,Entire home/apt
268,94.0,Brooklyn,Apartment,Entire home/apt
90,100.0,Brooklyn,Apartment,Entire home/apt
199,88.0,Manhattan,Apartment,Entire home/apt
65,96.0,Brooklyn,Apartment,Private room
59,93.0,Brooklyn,Apartment,Private room
77,93.0,Manhattan,Apartment,Private room
99,92.0,Manhattan,Apartment,Private room
159,90.0,Brooklyn,Apartment,Entire home/apt
139,89.0,Brooklyn,Apartment,Entire home/apt
225,91.0,Brooklyn,House,Entire home/apt
192,93.0,Manhattan,Apartment,Entire home/apt
189,100.0,Manhattan,Apartment,Entire home/apt
250,100.0,Manhattan,Apartment,Entire home/apt
81,92.0,Queens,House,Entire home/apt
61,97.0,Brooklyn,Apartment,Private room
62,91.0,Brooklyn,Apartment,Private room
124,87.0,Manhattan,Apartment,Private room
50,87.0,Manhattan,Apartment,Private room
50,91.0,Manhattan,Apartment,Private room
59,95.0,Queens,House,Private room
70,70.0,Brooklyn,Other,Shared room
80,84.0,Brooklyn,Apartment,Entire home/apt
1000,100.0,Brooklyn,House,Entire home/apt
325,99.0,Manhattan,Apartment,Entire home/apt
109,91.0,Manhattan,Apartment,Entire home/apt
115,90.0,Manhattan,Apartment,Entire home/apt
80,93.0,Queens,House,Entire home/apt
130,98.0,Brooklyn,Loft,Private room
125,100.0,Manhattan,Apartment,Private room
89,98.0,Manhattan,Apartment,Private room
85,100.0,Manhattan,Apartment,Private room
120,88.0,Manhattan,Apartment,Private room
80,100.0,Manhattan,Apartment,Private room
85,86.0,Manhattan,Apartment,Private room
80,87.0,Manhattan,Apartment,Private room
94,96.0,Queens,Apartment,Private room
150,98.0,Bronx,Loft,Entire home/apt
229,100.0,Brooklyn,Apartment,Entire home/apt
232,100.0,Brooklyn,Apartment,Entire home/apt
400,89.0,Manhattan,Apartment,Entire home/apt
195,95.0,Manhattan,Apartment,Entire home/apt
160,100.0,Manhattan,Apartment,Entire home/apt
160,100.0,Queens,Apartment,Entire home/apt
78,100.0,Manhattan,Apartment,Private room
95,98.0,Manhattan,Apartment,Private room
150,92.0,Manhattan,Apartment,Private room
90,89.0,Manhattan,Apartment,Private room
75,97.0,Queens,Apartment,Private room
205,80.0,Brooklyn,Apartment,Entire home/apt
135,85.0,Brooklyn,Apartment,Entire home/apt
300,96.0,Brooklyn,Apartment,Entire home/apt
190,93.0,Brooklyn,Apartment,Entire home/apt
160,100.0,Manhattan,Apartment,Entire home/apt
300,89.0,Manhattan,Apartment,Entire home/apt
149,100.0,Manhattan,Apartment,Entire home/apt
295,100.0,Manhattan,Apartment,Entire home/apt
60,100.0,Brooklyn,Apartment,Private room
60,87.0,Brooklyn,Dorm,Private room
60,93.0,Brooklyn,Dorm,Private room
75,100.0,Brooklyn,Townhouse,Private room
50,89.0,Manhattan,Apartment,Private room
50,89.0,Manhattan,Apartment,Private room
50,90.0,Manhattan,Apartment,Private room
67,91.0,Queens,Apartment,Private room
140,93.0,Brooklyn,Apartment,Entire home/apt
198,93.0,Brooklyn,Apartment,Entire home/apt
90,93.0,Brooklyn,Apartment,Entire home/apt
225,100.0,Manhattan,Apartment,Entire home/apt
180,91.0,Manhattan,Apartment,Entire home/apt
199,86.0,Manhattan,Apartment,Entire home/apt
2500,87.0,Manhattan,Townhouse,Entire home/apt
70,80.0,Brooklyn,Apartment,Private room
195,93.0,Manhattan,Apartment,Entire home/apt
105,85.0,Brooklyn,Apartment,Private room
79,96.0,Brooklyn,Apartment,Private room
95,88.0,Brooklyn,Apartment,Private room
95,88.0,Brooklyn,Apartment,Private room
135,87.0,Manhattan,Apartment,Private room
100,98.0,Manhattan,Apartment,Private room
150,100.0,Brooklyn,Apartment,Entire home/apt
199,98.0,Brooklyn,Apartment,Entire home/apt
85,91.0,Brooklyn,Apartment,Entire home/apt
150,98.0,Brooklyn,Apartment,Entire home/apt
160,83.0,Manhattan,Apartment,Entire home/apt
180,95.0,Manhattan,Apartment,Entire home/apt
140,97.0,Manhattan,Apartment,Entire home/apt
137,100.0,Manhattan,Apartment,Entire home/apt
185,100.0,Manhattan,Apartment,Entire home/apt
200,95.0,Manhattan,Apartment,Entire home/apt
139,82.0,Manhattan,Apartment,Entire home/apt
149,79.0,Manhattan,Apartment,Entire home/apt
115,85.0,Manhattan,Apartment,Entire home/apt
42,100.0,Brooklyn,Apartment,Private room
139,94.0,Manhattan,Apartment,Private room
25,98.0,Brooklyn,Apartment,Shared room
29,94.0,Brooklyn,Apartment,Shared room
75,100.0,Manhattan,Apartment,Shared room
125,96.0,Brooklyn,Apartment,Entire home/apt
74,100.0,Brooklyn,Apartment,Entire home/apt
575,100.0,Brooklyn,House,Entire home/apt
249,96.0,Manhattan,Apartment,Entire home/apt
275,95.0,Manhattan,Apartment,Entire home/apt
200,95.0,Manhattan,Apartment,Entire home/apt
120,87.0,Manhattan,Apartment,Entire home/apt
125,80.0,Brooklyn,Apartment,Entire home/apt
100,100.0,Brooklyn,Apartment,Entire home/apt
110,91.0,Brooklyn,Apartment,Entire home/apt
79,77.0,Manhattan,Apartment,Entire home/apt
150,92.0,Manhattan,Apartment,Entire home/apt
79,87.0,Manhattan,Apartment,Entire home/apt
200,97.0,Queens,Apartment,Entire home/apt
135,100.0,Manhattan,Apartment,Private room
68,100.0,Manhattan,Apartment,Private room
340,83.0,Brooklyn,Apartment,Entire home/apt
200,88.0,Brooklyn,House,Entire home/apt
240,100.0,Queens,Apartment,Entire home/apt
100,89.0,Brooklyn,Apartment,Private room
99,98.0,Brooklyn,House,Private room
160,100.0,Manhattan,Apartment,Private room
220,93.0,Brooklyn,Apartment,Entire home/apt
150,92.0,Brooklyn,Apartment,Entire home/apt
455,91.0,Manhattan,Apartment,Entire home/apt
320,85.0,Manhattan,Apartment,Entire home/apt
270,100.0,Manhattan,Apartment,Entire home/apt
275,100.0,Manhattan,Apartment,Entire home/apt
122,91.0,Manhattan,Apartment,Entire home/apt
48,90.0,Brooklyn,Apartment,Private room
90,93.0,Brooklyn,Loft,Private room
99,80.0,Manhattan,Apartment,Private room
95,90.0,Brooklyn,Apartment,Entire home/apt
150,100.0,Brooklyn,Apartment,Entire home/apt
165,97.0,Brooklyn,Loft,Entire home/apt
235,80.0,Manhattan,Apartment,Entire home/apt
100,80.0,Manhattan,Apartment,Entire home/apt
250,100.0,Manhattan,Apartment,Entire home/apt
100,95.0,Brooklyn,Apartment,Private room
100,93.0,Brooklyn,Apartment,Private room
55,97.0,Brooklyn,Bed & Breakfast,Private room
50,92.0,Brooklyn,House,Private room
55,98.0,Brooklyn,House,Private room
70,87.0,Manhattan,Apartment,Private room
150,91.0,Brooklyn,Apartment,Entire home/apt
280,100.0,Brooklyn,Loft,Entire home/apt
140,89.0,Manhattan,Apartment,Entire home/apt
170,94.0,Manhattan,Apartment,Entire home/apt
175,100.0,Manhattan,Apartment,Entire home/apt
105,97.0,Manhattan,Apartment,Entire home/apt
100,60.0,Brooklyn,Apartment,Private room
110,93.0,Brooklyn,Apartment,Private room
59,92.0,Brooklyn,Apartment,Private room
115,90.0,Brooklyn,Apartment,Private room
90,95.0,Brooklyn,Apartment,Private room
59,90.0,Manhattan,Apartment,Private room
40,100.0,Brooklyn,Apartment,Entire home/apt
220,100.0,Brooklyn,Apartment,Entire home/apt
161,86.0,Manhattan,Apartment,Entire home/apt
150,100.0,Manhattan,Apartment,Entire home/apt
90,83.0,Brooklyn,Apartment,Private room
50,93.0,Brooklyn,Apartment,Private room
70,96.0,Brooklyn,Loft,Private room
70,91.0,Brooklyn,Loft,Private room
70,80.0,Brooklyn,Loft,Private room
95,100.0,Manhattan,Apartment,Private room
35,92.0,Brooklyn,Apartment,Shared room
180,92.0,Brooklyn,Apartment,Entire home/apt
150,97.0,Brooklyn,Apartment,Entire home/apt
130,97.0,Brooklyn,Apartment,Entire home/apt
125,82.0,Brooklyn,Apartment,Entire home/apt
325,91.0,Manhattan,Apartment,Entire home/apt
255,94.0,Manhattan,Apartment,Entire home/apt
185,94.0,Manhattan,Apartment,Entire home/apt
200,100.0,Manhattan,Apartment,Entire home/apt
110,93.0,Manhattan,Apartment,Entire home/apt
375,80.0,Manhattan,Apartment,Entire home/apt
69,70.0,Brooklyn,Apartment,Private room
69,85.0,Brooklyn,Apartment,Private room
50,100.0,Brooklyn,Apartment,Private room
100,100.0,Manhattan,Apartment,Private room
100,92.0,Manhattan,Apartment,Private room
150,100.0,Manhattan,Apartment,Private room
100,100.0,Manhattan,Apartment,Private room
95,100.0,Manhattan,Apartment,Private room
95,93.0,Manhattan,Apartment,Private room
105,100.0,Manhattan,Apartment,Private room
69,100.0,Manhattan,Apartment,Shared room
69,100.0,Manhattan,Apartment,Shared room
69,96.0,Manhattan,Apartment,Shared room
69,100.0,Manhattan,Apartment,Shared room
69,93.0,Manhattan,Apartment,Shared room
69,98.0,Manhattan,Apartment,Shared room
69,100.0,Manhattan,Apartment,Shared room
69,95.0,Manhattan,Apartment,Shared room
69,100.0,Manhattan,Apartment,Shared room
69,96.0,Manhattan,Apartment,Shared room
125,90.0,Brooklyn,Apartment,Entire home/apt
130,100.0,Brooklyn,Apartment,Entire home/apt
160,95.0,Manhattan,Apartment,Entire home/apt
145,92.0,Manhattan,Apartment,Entire home/apt
